"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"485","Charlie Woerner","TE","ATL","0","0","0","0","BYE","0","0","0","0","1.9","0","3.9","-","","","","","","0.5","5.8"
"487","Cooper Rush","QB","BAL","-","-0.4","-","2.1","4.2","-0.1","BYE","-","-","-","-","-","-","","","","","","1.4","5.7"
"488","Xavier Restrepo","WR","TEN","-","-","-","-","-","-","-","-","-","BYE","-","3.6","2","","","","","","2.8","5.6"
"488","Tom Kennedy","WR","DET","-","-","-","-","-","-","-","BYE","-","-","-","-","5.6","","","","","","5.6","5.6"
"490","Trey Lance","QB","LAC","-","-","-","-","2.9","-","-","-","-","-","1.6","BYE","0.8","","","","","","1.7","5.2"
"491","Noah Brown","WR","WAS","3.7","1.4","-","-","-","-","-","-","-","-","-","BYE","-","","","","","","2.6","5.1"
"492","Charlie Smyth","K","NO","-","-","-","-","-","-","-","-","-","-","BYE","-","5","","","","","","5","5"
"493","Gage Larvadain","WR","CLE","-","-","-","-","0","3.2","0","0.3","BYE","0","0","0","1.3","","","","","","0.6","4.8"
"494","KhaDarel Hodge","WR","ATL","0","0","0","-","BYE","0","0","4.6","0","0","0","0","-","","","","","","0.5","4.6"
"495","Justin Watson","WR","HOU","3.7","0.8","-","-","-","BYE","-","-","-","-","-","-","-","","","","","","2.3","4.5"
"496","James Mitchell","TE","CAR","-","-","-","2.7","1.6","0","-","-","-","-","-","-","-","","","","","","1.4","4.3"
"497","Rasheen Ali","RB","BAL","0.5","0","0","0","0","0","BYE","0","0","-","2","-","1.7","","","","","","0.4","4.2"
"498","Dylan Drummond","WR","ATL","-","-","-","-","BYE","-","-","0","0","-","-","3.3","0.8","","","","","","1","4.1"
"499","Nathan Carter","RB","ATL","-","0","2.6","-","BYE","-","-","1.4","-","-","-","-","-","","","","","","1.3","4"
"499","Cedrick Wilson Jr.","WR","MIA","-","-","-","-","-","-","-","0.7","1.2","0","0","BYE","2.1","","","","","","0.8","4"
"501","Julius Chestnut","RB","TEN","0.2","0","2.6","0","0.3","0","0","0.5","0","BYE","0","0.3","0","","","","","","0.3","3.9"
"501","Xavier Weaver","WR","ARI","-","-","-","0","-","-","0","BYE","0","-","2.5","1.4","0","","","","","","0.7","3.9"
"503","Dylan Laube","RB","LV","0","2.7","0.2","0","0","0","0.9","BYE","0","0","0","0","0","","","","","","0.3","3.8"
"503","Deven Thompkins","WR","ATL","-","-","-","-","BYE","0","-","-","-","-","-","-","3.8","","","","","","1.9","3.8"
"505","Nikko Remigio","WR","KC","0","2.6","1.1","0","0","0","0","0","0","BYE","0","0","0","","","","","","0.3","3.7"
"506","Trent Sherfield Sr.","WR","ARI","0.8","0.8","0","0","2","0","0","0","0","0","-","-","-","","","","","","0.4","3.6"
"507","Jordan Watkins","WR","SF","-","-","-","-","-","-","-","1.2","2.4","0","-","-","-","","","","","","1.2","3.6"
"508","Quintin Morris","TE","JAC","-","0","-","0","0","0","-","BYE","-","0","1.6","0","1.9","","","","","","0.4","3.5"
"508","Beaux Collins","WR","NYG","0","0","0","0","1.2","0","0","2.3","0","-","-","-","-","","","","","","0.4","3.5"
"510","Brenden Bates","TE","CLE","-","-","-","0","3.3","-","0","-","BYE","-","0","0","-","","","","","","0.7","3.3"
"510","Tay Martin","WR","FA","-","-","-","1.9","1.4","0","-","-","-","-","-","-","-","","","","","","1.1","3.3"
"510","Tip Reiman","TE","ARI","1.5","0","1.8","0","0","-","-","BYE","-","-","-","-","-","","","","","","0.7","3.3"
"513","Clyde Edwards-Helaire","RB","KC","-","-","-","-","-","-","-","-","0.5","BYE","-","2.7","-","","","","","","1.6","3.2"
"514","Jared Wayne","WR","HOU","-","-","-","-","-","BYE","-","3","-","-","-","-","-","","","","","","3","3"
"514","Tyler Goodson","RB","IND","-","-","0.6","0.5","-","-","-","0.2","1.3","0.4","BYE","0","0","","","","","","0.4","3"
"514","Jake Bobo","WR","SEA","-","0","0","2.2","0","0","0.8","BYE","-","-","-","0","-","","","","","","0.4","3"
"517","Tucker Fisk","TE","LAC","-","-","0","0","0","0","0","0","1.7","1.2","0","BYE","-","","","","","","0.3","2.9"
"518","Teddy Bridgewater","QB","TB","-","-","-","-","-","-","-0.1","0","BYE","-","-0.1","3.1","-","","","","","","0.7","2.9"
"519","Colson Yankoff","TE","WAS","0","0","0","0","0","0","0","-","-","0","0.9","BYE","1.9","","","","","","0.3","2.8"
"519","Tahj Brooks","RB","CIN","0","0","1.7","0","-","-","0","0","0.1","BYE","0.5","0.5","-","","","","","","0.3","2.8"
"521","Zaire Mitchell-Paden","TE","NO","0","0","0","0","0.8","0","-","-","-","1.9","BYE","0","-","","","","","","0.3","2.7"
"522","Dameon Pierce","RB","KC","0.5","-","-","-","2.1","-","-","0","-","0","-","-","-","","","","","","0.7","2.6"
"523","Tyson Bagent","QB","CHI","-","1.8","-","-","BYE","-","-","-","0.8","-","0","-","-","","","","","","0.9","2.6"
"524","Max Brosmer","QB","MIN","-","-","1.2","-","-0.1","BYE","-","0.5","-","-","-","-","0.9","","","","","","0.6","2.5"
"524","Kylen Granson","TE","PHI","0.6","1","0","0","0","0","0","0","BYE","0","0.9","0","-","","","","","","0.2","2.5"
"524","Lucas Krull","TE","DEN","1.1","0","1.4","-","-","-","-","0","-","-","-","BYE","-","","","","","","0.6","2.5"
"527","Mitchell Trubisky","QB","BUF","-","1","-","-","-","-","BYE","0.9","-","0.4","-","-","-","","","","","","0.8","2.3"
"528","David Moore","WR","CAR","0","0","1","1.2","-","-","-","-","-","-","-","-","-","","","","","","0.6","2.2"
"528","Durham Smythe","TE","CHI","0","0","0","0","BYE","0","0","0","0","0","1.3","0.9","-","","","","","","0.2","2.2"
"530","Quinn Ewers","QB","MIA","-","-","-","-","-","-","2.1","-","-","-","-","BYE","-","","","","","","2.1","2.1"
"531","Tim Jones","WR","JAC","0","0","-","-","-","-","-","BYE","2","0","-","-","-","","","","","","0.5","2"
"531","Jacardia Wright","RB","SEA","-","-","2","-","-","-","-","BYE","-","-","-","-","-","","","","","","2","2"
"533","Mason Kinsey","WR","TEN","-","-","-","-","-","-","0","0","0","BYE","1.9","0","-","","","","","","0.4","1.9"
"533","Dante Pettis","WR","NO","-","-","-","-","-","-","-","-","-","0","BYE","1.9","0","","","","","","0.6","1.9"
"535","Roschon Johnson","RB","CHI","-","0","0","0","BYE","0.6","1.1","-","-","-","0","-","-","","","","","","0.3","1.7"
"535","Eric Saubert","TE","SEA","0","0","1.7","0","0","0","0","BYE","-","-","-","-","-","","","","","","0.2","1.7"
"535","Darius Cooper","WR","PHI","0","0","0","-","-","-","-","0","BYE","0","0","1.7","-","","","","","","0.2","1.7"
"535","Harrison Bryant","TE","HOU","-","0","0","0","1","BYE","0","0","0.7","0","-","-","-","","","","","","0.2","1.7"
"539","Anthony Richardson Sr.","QB","IND","-","-","-0.1","-","1.8","-","-","-","-","-","BYE","-","-","","","","","","0.8","1.7"
"540","Payne Durham","TE","TB","0","0","0","0","0","0","0","0","BYE","0","0","0","1.6","","","","","","0.1","1.6"
"541","Zach Wilson","QB","MIA","1.6","-","-","-","-","-","-","0","-","-","-","BYE","-","","","","","","0.8","1.6"
"542","British Brooks","RB","HOU","-","-","-","0","1.5","BYE","0","0","0","0","-","0","-","","","","","","0.2","1.5"
"542","Evan Hull","RB","NO","-","-","-","-","-","-","-","-","-","-","BYE","-","1.5","","","","","","1.5","1.5"
"544","Blake Whiteheart","TE","CLE","0","0","0","0","0","0.5","0.9","0","BYE","0","-","0","0","","","","","","0.1","1.4"
"544","Tai Felton","WR","MIN","0","-","1.4","0","0","BYE","0","0","0","-","0","0","0","","","","","","0.1","1.4"
"544","Alex Bachman","WR","LV","0","0","0","-","1.4","0","0","BYE","0","0","-","0","0","","","","","","0.1","1.4"
"544","Scotty Miller","WR","PIT","0","0","0","0","BYE","0","1.4","-","-","-","0","0","-","","","","","","0.2","1.4"
"548","Bryce Oliver","WR","TEN","1.3","0","-","-","-","-","-","-","-","BYE","-","-","-","","","","","","0.7","1.3"
"549","Chris Manhertz","TE","NYG","0","0","1.2","0","0","0","0","0","0","0","0","0","-","","","","","","0.1","1.2"
"550","Josiah Deguara","TE","ARI","-","0","-","-","-","-","0","BYE","0","0","0","1.1","-","","","","","","0.2","1.1"
"550","Josh Williams","RB","TB","-","-","-","-","0","-","-","1.1","BYE","-","-","-","-","","","","","","0.6","1.1"
"550","Cam Grandy","TE","CIN","-","-","1.1","0","-","-","0","-","-","BYE","-","-","-","","","","","","0.4","1.1"
"550","Jacob Saylors","RB","DET","0","0","0","1.1","0","-","0","BYE","0","-","0","0","-","","","","","","0.1","1.1"
"554","C.J. Ham","RB","MIN","-","-","-","-","0","BYE","1","-","-","0","0","0","-","","","","","","0.2","1"
"554","Ben Yurosek","TE","MIN","0","0","0","-","-","BYE","0","1","0","0","0","-","-","","","","","","0.1","1"
"554","Andre Baccellia","WR","ARI","-","-","-","-","-","-","-","BYE","-","-","1","0","0","","","","","","0.3","1"
"557","Anthony Firkser","TE","DET","-","-","-","-","-","-","-","BYE","-","-","-","0","0.9","","","","","","0.5","0.9"
"557","Jared Wiley","TE","KC","-","-","-","-","-","-","-","-","-","BYE","-","-","0.9","","","","","","0.9","0.9"
"557","Keleki Latu","TE","BUF","-","-","-","-","-","-","BYE","-","-","-","0.9","0","-","","","","","","0.5","0.9"
"560","Carter Runyon","TE","LV","-","-","-","-","0","0","0.8","BYE","0","-","0","0","-","","","","","","0.1","0.8"
"560","Ross Dwelley","TE","DET","-","-","0","0","0","0","0","BYE","-","0","0","0","0.8","","","","","","0.1","0.8"
"560","Anthony Gould","WR","IND","0","0","0","0","0","0","0.8","0","-","-","BYE","0","0","","","","","","0.1","0.8"
"560","Amar Johnson","RB","LAC","-","-","-","-","-","-","-","-","-","-","0.8","BYE","-","","","","","","0.8","0.8"
"564","D'Ernest Johnson","RB","NE","-","-","-","-","-","-","0","-","-","0.1","0.6","-","-","","","","","","0.2","0.7"
"564","Reggie Gilliam","RB","BUF","0","0","0","0","0","0","BYE","0","0","0","0","0.7","0","","","","","","0.1","0.7"
"564","Devin Duvernay","WR","CHI","0","0","0","0","BYE","0","0","0.7","0","0","0","0","0","","","","","","0.1","0.7"
"567","Myles Gaskin","RB","SEA","-","-","-","-","-","-","-","BYE","-","-","-","-","0.6","","","","","","0.6","0.6"
"567","Robert Tonyan","TE","KC","0","0","0","0","0","0","0","0","0","BYE","0.6","0","-","","","","","","0.1","0.6"
"567","Owen Wright","RB","FA","-","-","-","-","-","0","-","-","-","-","0","0.6","-","","","","","","0.2","0.6"
"567","KeAndre Lambert-Smith","WR","LAC","0","0","-","0","0","0.6","-","-","0","-","-","BYE","-","","","","","","0.1","0.6"
"571","Sione Vaki","RB","DET","-","-","0","-","-","-","-","BYE","0","0.4","-","-","0","","","","","","0.1","0.4"
"571","Trayveon Williams","RB","LAC","-","-","-","-","-","-","-","-","-","0","0.4","BYE","-","","","","","","0.2","0.4"
"571","Craig Reynolds","RB","NE","0","0.4","-","0","0","0","-","-","-","0","-","-","-","","","","","","0.1","0.4"
"571","Feleipe Franks","QB","ATL","0","-","-","0","BYE","0.2","-","0","0","0","0","0.2","-","","","","","","0.1","0.4"
"575","Patrick Ricard","RB","BAL","-","-","-","-","-","0","BYE","0","0","0.3","0","0","-","","","","","","0.1","0.3"
"576","Kendall Milton","RB","CIN","-","-","-","-","-","-","-","-","-","BYE","0.2","-","-","","","","","","0.2","0.2"
"577","Michael Bandy","WR","DEN","-","-","-","-","-","-","-","-","0.1","0","-","BYE","-","","","","","","0.1","0.1"
"577","Riley Leonard","QB","IND","-","-","-","-","-","-","-","0.1","-","-","BYE","-","-","","","","","","0.1","0.1"
"579","Drew Lock","QB","SEA","-","-","0.5","-","-","-","-","BYE","0","-0.4","-","-","-","","","","","","0","0.1"
"580","Joshua Dobbs","QB","NE","-","-","-","-0.2","-","-","0.3","-","-","-","-","-","-","","","","","","0","0.1"
"581","Hayden Rucci","TE","FA","-","-","-","-","-","-","-","0","0","0","0","-","-","","","","","","0","0"
"581","Gary Brightwell","RB","CIN","-","-","-","-","-","-","-","-","-","BYE","-","0","0","","","","","","0","0"
"581","Kalel Mullings","RB","TEN","-","-","-","-","-","-","-","-","-","BYE","-","0","-","","","","","","0","0"
"581","Michael Burton","RB","DEN","-","-","-","-","-","-","-","0","-","-","-","BYE","-","","","","","","0","0"
"581","Britain Covey","WR","PHI","-","-","-","-","-","-","-","-","BYE","-","-","-","0","","","","","","0","0"
"581","Eric Gray","RB","NYG","-","-","-","-","-","-","0","-","-","-","-","0","-","","","","","","0","0"
"581","Moliki Matavao","TE","NO","0","0","-","0","-","-","-","-","-","-","BYE","-","-","","","","","","0","0"
"581","Deion Hankins","RB","CHI","-","-","-","-","BYE","-","-","-","-","-","-","0","-","","","","","","0","0"
"581","Logan Woodside","QB","FA","-","0","0","0","-","-","-","-","-","-","-","-","-","","","","","","0","0"
"581","Jakob Johnson","RB","HOU","0","0","0","-","-","BYE","-","-","-","-","0","0","-","","","","","","0","0"
"581","James Winchester","TE","KC","-","0","0","-","-","-","-","-","-","BYE","-","-","-","","","","","","0","0"
"581","Teagan Quitoriano","TE","ATL","0","0","0","0","BYE","0","-","0","-","0","0","0","-","","","","","","0","0"
"581","Princeton Fant","TE","DAL","-","-","-","-","-","-","-","-","0","BYE","-","-","-","","","","","","0","0"
"581","Chris Collier","RB","LV","-","-","-","-","-","-","-","BYE","-","-","-","0","-","","","","","","0","0"
"581","Isaac Guerendo","RB","SF","0","0","0","-","0","-","0","-","0","-","0","-","0","","","","","","0","0"
"581","Brady Russell","TE","SEA","0","0","0","0","0","0","0","BYE","0","0","0","0","-","","","","","","0","0"
"581","Dalen Cambre","WR","NYG","-","-","-","-","-","-","-","-","-","-","0","0","-","","","","","","0","0"
"581","Quinton Bell","WR","MIA","-","-","-","-","-","-","0","-","-","0","-","BYE","-","","","","","","0","0"
"581","Dan Chisena","WR","CAR","-","-","-","-","-","-","-","-","-","0","-","-","-","","","","","","0","0"
"581","Josh Johnson","QB","WAS","-","-","-","-","-","-","-","-","-","0","0","BYE","-","","","","","","0","0"
"581","Pharaoh Brown","TE","ARI","-","-","-","-","-","-","-","BYE","-","-","0","0","-","","","","","","0","0"
"581","Audric Estime","RB","NO","-","-","-","-","-","-","-","-","-","0","BYE","-","-","","","","","","0","0"
"581","Ricky White III","WR","SEA","-","-","-","-","-","-","-","BYE","0","0","-","-","-","","","","","","0","0"
"581","Nick Kallerup","TE","SEA","-","-","-","-","-","-","-","BYE","0","0","0","0","0","","","","","","0","0"
"581","Jonathan Mingo","WR","DAL","-","-","-","-","-","-","-","-","-","BYE","-","0","-","","","","","","0","0"
"581","Stetson Bennett IV","QB","LAR","-","-","-","-","-","-","-","BYE","0","-","-","-","-","","","","","","0","0"
"581","Elijah Mitchell","RB","KC","-","-","-","-","-","-","-","-","-","BYE","0","-","-","","","","","","0","0"
"581","Marcedes Lewis","TE","DEN","-","-","-","-","-","-","-","-","0","0","0","BYE","-","","","","","","0","0"
"581","Chase Edmonds","RB","WAS","-","-","-","-","-","-","-","-","-","-","0","BYE","-","","","","","","0","0"
"581","Nikola Kalinic","TE","CHI","-","-","-","-","BYE","-","-","-","-","-","-","0","-","","","","","","0","0"
"581","Justin Shorter","WR","LV","0","-","0","0","-","0","0","BYE","-","-","-","-","-","","","","","","0","0"
"581","Patrick Murtagh","TE","DEN","0","-","-","-","-","-","-","-","-","-","-","BYE","-","","","","","","0","0"
"581","Raheem Blackshear","RB","FA","-","-","-","-","-","-","-","0","-","-","-","-","-","","","","","","0","0"
"581","Brandon Smith","WR","NYJ","-","-","-","-","-","-","-","0","BYE","-","-","-","-","","","","","","0","0"
"581","Shane Zylstra","TE","DET","0","-","-","-","-","-","-","BYE","-","-","-","-","-","","","","","","0","0"
"581","Dominic Lovett","WR","DET","-","0","0","0","0","0","-","BYE","-","0","0","-","-","","","","","","0","0"
"581","Trey Sermon","RB","PIT","-","-","-","0","BYE","-","-","-","0","0","-","-","-","","","","","","0","0"
"581","Jelani Woods","TE","NYJ","-","0","-","-","-","-","-","0","BYE","-","-","-","-","","","","","","0","0"
"581","Jason Brownlee","WR","KC","0","0","0","-","0","0","-","-","-","BYE","-","-","-","","","","","","0","0"
"581","Velus Jones Jr.","WR","SEA","0","-","0","0","0","-","-","BYE","-","-","-","-","-","","","","","","0","0"
"581","Jeff Wilson Jr.","RB","MIA","0","-","-","-","-","-","-","-","-","-","-","BYE","-","","","","","","0","0"
"581","Robbie Ouzts","TE","SEA","0","0","0","-","-","-","-","BYE","0","0","0","0","-","","","","","","0","0"
"581","Nick Vannett","TE","LAR","-","-","-","0","0","-","-","BYE","0","-","-","-","-","","","","","","0","0"
"581","Devin Culp","TE","TB","-","-","-","0","0","0","0","0","BYE","0","0","0","0","","","","","","0","0"
"581","Jackson Meeks","WR","DET","-","-","-","0","-","-","-","BYE","-","-","0","-","-","","","","","","0","0"
"581","Kenny Yeboah","TE","FA","-","-","-","0","-","-","-","-","-","-","-","-","-","","","","","","0","0"
"581","Stone Smartt","TE","NYJ","-","-","-","0","-","0","-","-","BYE","0","-","-","-","","","","","","0","0"
"581","Jahdae Walker","WR","CHI","-","-","-","0","BYE","-","-","0","0","-","-","-","-","","","","","","0","0"
"581","Jalen Royals","WR","KC","-","-","-","0","0","0","0","-","-","BYE","-","-","-","","","","","","0","0"
"581","Stephen Carlson","TE","CHI","-","-","-","0","BYE","-","-","0","-","-","-","-","-","","","","","","0","0"
"581","Russell Gage Jr.","WR","FA","0","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","0","0"
"581","Jalen Cropper","WR","DAL","-","-","0","0","0","0","-","-","-","BYE","-","-","-","","","","","","0","0"
"581","Will Mallory","TE","IND","-","-","-","-","0","-","-","-","-","-","BYE","-","-","","","","","","0","0"
"581","Cameron Latu","TE","PHI","-","0","0","0","0","0","0","0","BYE","0","0","0","0","","","","","","0","0"
"581","Jordan James","RB","SF","-","-","0","-","-","-","-","-","-","-","-","-","-","","","","","","0","0"
"581","Kaden Davis","WR","CLE","-","-","0","-","-","-","-","-","BYE","-","0","-","-","","","","","","0","0"
"581","Brett Rypien","QB","IND","-","-","0","-","-","-","-","-","-","-","BYE","-","-","","","","","","0","0"
"581","Jordan Mims","RB","TEN","-","0","-","-","-","-","-","-","-","BYE","-","-","-","","","","","","0","0"
"581","Malik Turner","WR","SF","-","-","0","-","0","-","0","-","-","-","-","-","-","","","","","","0","0"
"581","Brayden Willis","TE","SF","-","0","0","0","0","0","-","-","-","-","-","-","-","","","","","","0","0"
"581","Simi Fehoko","WR","ARI","-","-","0","0","0","0","0","BYE","0","0","-","-","-","","","","","","0","0"
"581","Kevin Austin Jr.","WR","NO","-","-","0","-","-","-","-","-","-","-","BYE","0","-","","","","","","0","0"
"581","Sincere McCormick","RB","ARI","-","-","0","-","-","-","-","BYE","-","-","-","-","-","","","","","","0","0"
"581","Dalevon Campbell","WR","LAC","-","-","0","0","-","-","-","-","-","-","-","BYE","-","","","","","","0","0"
"581","Xazavian Valladay","RB","FA","-","-","0","-","-","-","-","-","-","-","-","-","-","","","","","","0","0"
"581","Treyton Welch","TE","NO","-","-","0","-","-","-","-","-","-","-","BYE","-","-","","","","","","0","0"
"581","DeeJay Dallas","RB","CAR","-","-","-","-","0","0","-","-","-","-","-","-","-","","","","","","0","0"
"581","Khalil Herbert","RB","NYJ","-","-","-","-","0","-","-","-","BYE","-","-","-","-","","","","","","0","0"
"581","Ko Kieft","TE","TB","0","0","0","-","-","-","-","-","BYE","-","-","-","-","","","","","","0","0"
"581","Efton Chism III","WR","NE","-","-","-","-","-","0","0","-","0","0","0","-","-","","","","","","0","0"
"581","Travis Vokolek","TE","ARI","0","0","-","-","0","-","-","BYE","-","-","-","-","-","","","","","","0","0"
"581","E.J. Jenkins","TE","PHI","-","-","-","-","-","-","0","-","BYE","-","-","-","-","","","","","","0","0"
"581","Cade McDonald","WR","FA","-","-","-","-","-","-","0","-","-","-","-","-","-","","","","","","0","0"
"581","Shedrick Jackson","WR","LV","-","-","-","-","-","-","0","BYE","-","-","-","-","-","","","","","","0","0"
"581","Laquon Treadwell","WR","IND","-","-","-","-","-","-","0","-","-","0","BYE","0","0","","","","","","0","0"
"581","Ronnie Rivers","RB","LAR","-","-","-","-","-","-","0","BYE","-","-","-","-","0","","","","","","0","0"
"581","Kye Robichaux","RB","DET","-","-","-","-","-","-","0","BYE","-","-","-","-","-","","","","","","0","0"
"581","Thomas Fidone II","TE","NYG","-","-","-","-","-","-","0","-","0","-","-","-","-","","","","","","0","0"
"581","Parris Campbell","WR","DAL","-","-","-","-","-","0","-","-","-","BYE","-","-","-","","","","","","0","0"
"581","Ben Sims","TE","MIN","-","-","-","-","-","0","-","-","-","0","-","0","-","","","","","","0","0"
"581","Ty Chandler","RB","MIN","0","-","-","-","-","BYE","-","-","-","-","-","-","-","","","","","","0","0"
"581","Lew Nichols III","RB","PIT","-","-","-","-","BYE","0","-","-","0","-","-","-","-","","","","","","0","0"
"581","Jeremiah Webb","WR","NE","0","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","0","0"
"581","Jack Westover","TE","NE","0","0","0","0","0","0","0","0","0","0","0","0","-","","","","","","0","0"
"581","Jalen Brooks","WR","ARI","-","-","-","-","0","-","-","BYE","-","-","-","-","-","","","","","","0","0"
"581","DeAndre Carter","WR","CLE","0","0","0","0","-","-","-","-","BYE","-","-","0","-","","","","","","0","0"
"581","Jacob Cowing","WR","SF","-","-","-","-","0","-","-","-","-","-","-","-","-","","","","","","0","0"
"581","Avery Williams","RB","FA","-","-","-","-","0","-","-","-","-","-","-","-","-","","","","","","0","0"
"581","Ja'Corey Brooks","WR","WAS","-","-","-","-","-","0","-","-","-","-","-","BYE","-","","","","","","0","0"
"581","Ulysses Bentley IV","RB","IND","0","-","-","-","-","-","-","-","-","-","BYE","-","-","","","","","","0","0"
"671","Kedon Slovis","QB","ARI","-","-","-","-","-","-","-","BYE","-","0","-","-0.1","-","","","","","","0","-0.1"
"671","Adrian Martinez","QB","SF","-","-","-","-","-","-","-","-","-0.1","-","-","-","-","","","","","","-0.1","-0.1"
"671","Jarrett Stidham","QB","DEN","-","-","-","-","-","-","-","-0.1","-","-","-","BYE","-","","","","","","-0.1","-0.1"
"674","Tanner McKee","QB","PHI","-","-","-","-","-","-","-","-0.2","BYE","-","-","-","-","","","","","","-0.2","-0.2"
"674","Nyheim Hines","RB","FA","-","-","-","-","-","0","0","-0.2","-","-","-","-","-","","","","","","-0.1","-0.2"
"674","Travis Homer","RB","CHI","-","-","-","-","BYE","-","0","0","0","-","-0.2","-","0","","","","","","0","-0.2"
"677","Nick Mullens","QB","JAC","-","-","-","-","-","-","-","BYE","-","-","0","-","-0.3","","","","","","-0.2","-0.3"
"677","Jimmy Garoppolo","QB","LAR","-","0","-","0","-","-","-0.3","BYE","-","-","-","-","-","","","","","","-0.1","-0.3"
"679","Kyle Allen","QB","DET","-","0","-","-0.2","-","-","-","BYE","-","-0.1","-","-","-","","","","","","-0.1","-0.3"
"680","Tahj Washington","WR","MIA","-","-","-","-","0","-","-","-","-0.4","0","0","BYE","-","","","","","","-0.1","-0.4"
"681","Gardner Minshew II","QB","KC","-","-","-","-0.3","-","-","-0.3","-","-","BYE","-","-","-","","","","","","-0.3","-0.6"
"682","Derius Davis","WR","LAC","0.3","0","-1.8","-","-","-","0","0","0","0.8","0","BYE","0","","","","","","-0.1","-0.7"
"683","Jalen Milroe","QB","SEA","0.1","-","0.3","-","-2","-","-","BYE","-","-","-","0","-","","","","","","-0.4","-1.6"
"684","Kenny Pickett","QB","LV","-","-","-","-","-","-","-1.7","BYE","-","0","-","-","-","","","","","","-0.8","-1.7"
"685","Mecole Hardman Jr.","WR","BUF","-","-","-","-","-","-","BYE","-","-","-","-2","-","-","","","","","","-2","-2"
"685","Jamal Agnew","WR","ATL","0","-","-","0","BYE","0","0","0","0","0","0","0","-2","","","","","","-0.2","-2"
"685","LaJohntay Wester","WR","BAL","0","0","0","0","0","0","BYE","-","0","0","-2","0","-","","","","","","-0.2","-2"
"685","Ke'Shawn Williams","WR","PIT","-","-","-","-","BYE","0","0","0","0","-2","0","0","0","","","","","","-0.3","-2"
"689","Xavier Gipson","WR","PHI","-2","-","-","-","-","-","0","0.8","BYE","0","0","-1.2","-","","","","","","-0.4","-2.4"
"690","Myles Price","WR","MIN","0","-2","0","0","0","BYE","0","0","0","-2","0","-2","0","","","","","","-0.5","-6"
""
""
